"Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","SNR.NIST.Quick..dB.FS.","Sound.Type","playbacks","file.name","distance.from.source","Loc_Name","date","time","Call.type","PowerDb","PowerDbWithNoise","NoisevalueDb"
99,"Spectrogram 1",1,1247.662379459,1248.440599559,51.23,247,13.37,"3_PwurS_S2","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_PwurS_S2",NA,70.8152698310736,71.0720477437776
100,"Spectrogram 1",1,1249.997039759,1250.985589559,48.72,239,12.57,"3_PwurS_S3","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_PwurS_S3",46.1946740598048,71.3862632834657,70.8948321110689
101,"Spectrogram 1",1,1252.542029759,1253.530579659,51.637,247,13.25,"3_PwurS_S4","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_PwurS_S4",55.99764913491,72.2020312499661,70.741184614169
102,"Spectrogram 1",1,1254.999673559,1255.904091559,53.033,249.434,11.89,"3_PwurS_S5","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_PwurS_S5",36.4788656647082,71.2010014073538,71.0400386607103
9,"Spectrogram 1",1,64.136218779,68.624901599,580,1080.8,13.91,"1_Hfunstart","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Hfunstart",39.6262426119254,63.5451683106753,62.973585399433
10,"Spectrogram 1",1,79.532931729,81.068338949,176.23,400.637,11.47,"1_Pmor_start","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Pmor_start",44.1525664061548,67.6882131233138,67.0899350672539
11,"Spectrogram 1",1,82.093701289,83.124317089,316.403,606.928,12.37,"1_Pmor_P1","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Pmor_P1",44.6533408512906,65.4771005241257,64.6488373117752
12,"Spectrogram 1",1,68.669519279,75.466279029,580,1526.5,11.31,"1_Hfuntrill","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Hfuntrill",27.7524290293962,64.9495028737597,64.8287280291917
13,"Spectrogram 1",1,84.368806709,85.142179809,397.556,701.442,12.76,"1_Pmor_P2","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Pmor_P2",37.759592305928,64.0705872210661,63.6400776130449
14,"Spectrogram 1",1,86.495582729,87.477171669,342.254,628.286,13.28,"1_Pmor_P3","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Pmor_P3",40.4750408963176,64.8284766250835,64.2856740254855
15,"Spectrogram 1",1,89.023917869,89.841908649,332.922,676.989,13.74,"1_Pmor_P4","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Pmor_P4",42.1896164557329,65.6656004376119,65.0630523223507
16,"Spectrogram 1",1,91.539821669,92.342939889,287.528,605.5,12.81,"1_Pmor_P5","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Pmor_P5",43.8591736803644,66.1063405880198,65.4084515549433
17,"Spectrogram 1",1,94.335862879,95.198471339,398.054,683.299,13.12,"1_Pmor_P6","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Pmor_P6",42.6386769796087,64.2745337215461,63.5234953131615
18,"Spectrogram 1",1,97.139773909,98.255215879,297.567,579.681,12.75,"1_Pmor_P7","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Pmor_P7",34.4837103654524,65.2973852799667,65.0436039631153
19,"Spectrogram 1",1,100.203521189,101.527178999,181.461,373.468,11.22,"1_Pmor_P8","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Pmor_P8",29.3789805110686,66.7961099202021,66.6783770221936
20,"Spectrogram 1",1,103.755782179,105.094312549,184.422,366.56,11.38,"1_Pmor_P9","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Pmor_P9",47.242278592172,67.3443894653288,66.4405115607106
21,"Spectrogram 1",1,107.272002369,108.818748569,151.211,364.245,11.33,"1_Pmor_P10","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Pmor_P10",41.613827156862,67.9750611316679,67.5470965848901
22,"Spectrogram 1",1,131.083321659,138.276599259,589.6,1381.6,11.31,"1_Halbstart","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Halbstart",34.8512536808224,64.5357775284171,64.2461711265202
23,"Spectrogram 1",1,138.444863059,143.114183659,748.9,1593.5,11.57,"1_Halbpeak","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Halbpeak",32.1973091977693,63.5160380837999,63.2767917495384
24,"Spectrogram 1",1,143.501441759,146.509157259,358.5,900.3,11.06,"1_Halbend","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_Halbend",38.4805502831416,66.1918023924498,65.8267578556626
25,"Spectrogram 1",1,149.22408468,150.06540368,96.711,414.3,10.27,"1_PwurP_P1","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_PwurP_P1",27.1460619081169,70.2891980482729,70.2285000924551
26,"Spectrogram 1",1,151.166343418,151.944563518,90.704,501.9,14.3,"1_PwurP_P2","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_PwurP_P2",48.5696956050065,71.3811389357862,70.7288386073805
27,"Spectrogram 1",1,153.07426508,153.72628738,86.757,478,13.94,"1_PwurP_P3","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_PwurP_P3",46.7931803415523,71.3070905970033,70.7745353705548
28,"Spectrogram 1",1,154.779585914,155.578839014,94.566,390.4,10.79,"1_PwurP_P4","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_PwurP_P4",44.9663061731374,70.5121084812472,70.0408575735719
29,"Spectrogram 1",1,156.801035257,157.642354357,86.671,345.224,13.12,"1_PwurP_P5","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_PwurP_P5",38.9056535831348,70.4653366907487,70.2327244962703
30,"Spectrogram 1",1,160.667389459,161.550774359,51.511,255,12.08,"1_PwurS_S1","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_PwurS_S1",45.1375073008506,71.401157429273,70.9682351821012
31,"Spectrogram 1",1,163.212379459,163.990599559,51.23,247,12.67,"1_PwurS_S2","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_PwurS_S2",51.0897542513616,71.7503581218448,70.9056009370667
32,"Spectrogram 1",1,165.547039759,166.535589559,48.72,239,11.62,"1_PwurS_S3","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_PwurS_S3",49.7859936026909,71.6762446397019,70.9478191525711
33,"Spectrogram 1",1,168.092029759,169.080579659,51.637,247,13.37,"1_PwurS_S4","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_PwurS_S4",45.1067611958304,71.3213614131274,70.8859250140873
34,"Spectrogram 1",1,170.549673559,171.454091559,53.033,249.434,12.27,"1_PwurS_S5","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","1_PwurS_S5",43.6062110957677,71.2456649633455,70.8775253100732
43,"Spectrogram 1",1,213.605218779,218.093901599,580,1080.8,14.56,"2_Hfunstart","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Hfunstart",28.2566975639983,63.3663304209483,63.2124533497407
44,"Spectrogram 1",1,229.001931729,230.537338949,176.23,400.637,12.08,"2_Pmor_start","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Pmor_start",46.0439939416404,67.6808665952756,66.9299199329364
45,"Spectrogram 1",1,231.562701289,232.593317089,316.403,606.928,12.2,"2_Pmor_P1","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Pmor_P1",42.0467111641277,65.1951745592136,64.5686170803225
46,"Spectrogram 1",1,218.138519279,224.935279029,580,1526.5,11.32,"2_Hfuntrill","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Hfuntrill",38.1251882798593,64.9922491965896,64.5890665432444
47,"Spectrogram 1",1,233.837806709,234.611179809,397.556,701.442,12.99,"2_Pmor_P2","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Pmor_P2",41.78951052038,64.5398909448552,63.8828101828186
48,"Spectrogram 1",1,235.964582729,236.946171669,342.254,628.286,14.57,"2_Pmor_P3","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Pmor_P3",29.5137930450598,64.8206487833564,64.6702563780687
49,"Spectrogram 1",1,238.492917869,239.310908649,332.922,676.989,13.27,"2_Pmor_P4","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Pmor_P4",35.22748944058,65.5460104109368,65.2771087675679
50,"Spectrogram 1",1,241.008821669,241.811939889,287.528,605.5,11.87,"2_Pmor_P5","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Pmor_P5",42.4843225417117,66.3509654301849,65.7758148158936
51,"Spectrogram 1",1,243.804862879,244.667471339,398.054,683.299,14.08,"2_Pmor_P6","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Pmor_P6",41.8799823152103,64.2231593398462,63.5332549484562
52,"Spectrogram 1",1,246.608773909,247.724215879,297.567,579.681,12.85,"2_Pmor_P7","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Pmor_P7",42.8247522601421,65.5861453590259,64.9299294273104
53,"Spectrogram 1",1,249.672521189,250.996178999,181.461,373.468,11.51,"2_Pmor_P8","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Pmor_P8",35.9240804520315,66.8274473116003,66.5763111566723
54,"Spectrogram 1",1,253.224782179,254.563312549,184.422,366.56,11.37,"2_Pmor_P9","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Pmor_P9",41.9239673706027,66.7210807992234,66.2061262520855
55,"Spectrogram 1",1,256.741002369,258.287748569,151.211,364.245,11.18,"2_Pmor_P10","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Pmor_P10",37.7510947154381,67.8234843523622,67.5467294473191
56,"Spectrogram 1",1,280.552321659,287.745599259,589.6,1381.6,10.98,"2_Halbstart","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Halbstart",35.8785864062897,64.4534542801136,64.1236239582797
57,"Spectrogram 1",1,287.913863059,292.583183659,748.9,1593.5,11.23,"2_Halbpeak","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Halbpeak",26.599655249561,63.4196397101255,63.2934669555866
58,"Spectrogram 1",1,292.970441759,295.978157259,358.5,900.3,10.89,"2_Halbend","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_Halbend",35.8408429259923,65.9973285511016,65.7232827465114
59,"Spectrogram 1",1,298.69308468,299.53440368,96.711,414.3,11.71,"2_PwurP_P1","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_PwurP_P1",48.7369839726899,70.668362139043,69.9435252071034
60,"Spectrogram 1",1,300.635343418,301.413563518,90.704,501.9,13.87,"2_PwurP_P2","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_PwurP_P2",NA,70.4820070560394,70.83937291619
61,"Spectrogram 1",1,302.54326508,303.19528738,86.757,478,15.4,"2_PwurP_P3","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_PwurP_P3",42.8596896550933,71.1005400425884,70.7575203457913
62,"Spectrogram 1",1,304.248585914,305.047839014,94.566,390.4,11.07,"2_PwurP_P4","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_PwurP_P4",50.4791571117292,70.7851609578449,69.9033555431736
63,"Spectrogram 1",1,306.270035257,307.111354357,86.671,345.224,12.83,"2_PwurP_P5","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_PwurP_P5",43.0209936998587,70.274413350515,69.8891666799764
64,"Spectrogram 1",1,310.136389459,311.019774359,51.511,255,12.62,"2_PwurS_S1","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_PwurS_S1",48.4435406017281,71.5093792311006,70.8766096657054
65,"Spectrogram 1",1,312.681379459,313.459599559,51.23,247,12.16,"2_PwurS_S2","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_PwurS_S2",46.0306311388137,71.3786864580619,70.8962768324207
66,"Spectrogram 1",1,315.016039759,316.004589559,48.72,239,13.55,"2_PwurS_S3","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_PwurS_S3",46.766640680909,71.3893645249526,70.8636441172257
67,"Spectrogram 1",1,317.561029759,318.549579659,51.637,247,13.47,"2_PwurS_S4","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_PwurS_S4",46.8002780362685,71.3416122014829,70.8107881179512
68,"Spectrogram 1",1,320.018673559,320.923091559,53.033,249.434,11.73,"2_PwurS_S5","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","2_PwurS_S5",48.9496660138304,71.0797917822007,70.3720388065275
77,"Spectrogram 1",1,363.036218779,367.524901599,580,1080.8,14.44,"3_Hfunstart","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Hfunstart",26.5827334611111,63.3733750769349,63.2467722355499
78,"Spectrogram 1",1,378.432931729,379.968338949,176.23,400.637,11.68,"3_Pmor_start","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Pmor_start",39.0097597543648,67.5410994535617,67.2095800546715
79,"Spectrogram 1",1,380.993701289,382.024317089,316.403,606.928,12.18,"3_Pmor_P1","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Pmor_P1",42.087642969673,65.6028379686958,65.0030997229947
80,"Spectrogram 1",1,367.569519279,374.366279029,580,1526.5,11.45,"3_Hfuntrill","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Hfuntrill",32.6862413850682,64.9212670232022,64.7062727983322
81,"Spectrogram 1",1,383.268806709,384.042179809,397.556,701.442,13.88,"3_Pmor_P2","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Pmor_P2",31.1681753393497,64.0938603151721,63.8954885241301
82,"Spectrogram 1",1,385.395582729,386.377171669,342.254,628.286,14.66,"3_Pmor_P3","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Pmor_P3",43.9455345280491,65.3145054885179,64.538954647354
83,"Spectrogram 1",1,387.923917869,388.741908649,332.922,676.989,13.55,"3_Pmor_P4","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Pmor_P4",44.6166332372403,65.9589258094493,65.1808791204287
84,"Spectrogram 1",1,390.439821669,391.242939889,287.528,605.5,13.82,"3_Pmor_P5","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Pmor_P5",37.2264245340392,65.9764028626032,65.6532794450495
85,"Spectrogram 1",1,393.235862879,394.098471339,398.054,683.299,14.28,"3_Pmor_P6","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Pmor_P6",-2.04797311097528,63.775641532034,63.7711978327391
86,"Spectrogram 1",1,396.039773909,397.155215879,297.567,579.681,12.2,"3_Pmor_P7","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Pmor_P7",35.530137690854,65.5200879797343,65.2406509283011
87,"Spectrogram 1",1,399.103521189,400.427178999,181.461,373.468,10.91,"3_Pmor_P8","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Pmor_P8",46.8003149780592,67.3603861898562,66.5052945183721
88,"Spectrogram 1",1,402.655782179,403.994312549,184.422,366.56,11.04,"3_Pmor_P9","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Pmor_P9",46.4521217905853,67.3679381484695,66.5488319143101
89,"Spectrogram 1",1,406.172002369,407.718748569,151.211,364.245,11.46,"3_Pmor_P10","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Pmor_P10",39.0182001175864,67.9578223611034,67.6418059385184
90,"Spectrogram 1",1,429.983321659,437.176599259,589.6,1381.6,11.13,"3_Halbstart","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Halbstart",23.591026222191,64.5169188544647,64.4384894467746
91,"Spectrogram 1",1,437.344863059,442.014183659,748.9,1593.5,11.28,"3_Halbpeak","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Halbpeak",36.1560288805989,63.6471556184149,63.2725366319946
92,"Spectrogram 1",1,442.401441759,445.409157259,358.5,900.3,11.1,"3_Halbend","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_Halbend",35.9248072989012,65.9934484469204,65.7165721551386
93,"Spectrogram 1",1,448.12408468,448.96540368,96.711,414.3,11.44,"3_PwurP_P1","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_PwurP_P1",53.2841137793608,71.3088134453226,70.1436615355214
94,"Spectrogram 1",1,450.066343418,450.844563518,90.704,501.9,13.93,"3_PwurP_P2","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_PwurP_P2",44.1033807160383,71.2730818517467,70.8840192291816
95,"Spectrogram 1",1,451.97426508,452.62628738,86.757,478,14.18,"3_PwurP_P3","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_PwurP_P3",38.8648080292235,70.9723473600121,70.7541340423026
96,"Spectrogram 1",1,453.679585914,454.478839014,94.566,390.4,11.21,"3_PwurP_P4","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_PwurP_P4",34.2813649608843,70.2235664763733,70.0838678888616
97,"Spectrogram 1",1,455.701035257,456.542354357,86.671,345.224,14.57,"3_PwurP_P5","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_PwurP_P5",46.6881463127829,70.6747973383044,70.1078019393854
98,"Spectrogram 1",1,459.567389459,460.450774359,51.511,255,13.31,"3_PwurS_S1","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_PwurS_S1",42.475978790996,71.3679244161059,71.0501364088949
99,"Spectrogram 1",1,462.112379459,462.890599559,51.23,247,11.79,"3_PwurS_S2","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_PwurS_S2",38.4736511941094,70.9994635094238,70.7916331008485
100,"Spectrogram 1",1,464.447039759,465.435589559,48.72,239,12.05,"3_PwurS_S3","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_PwurS_S3",39.4684328079219,71.2363544694501,71.0093253369165
101,"Spectrogram 1",1,466.992029759,467.980579659,51.637,247,12.36,"3_PwurS_S4","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_PwurS_S4",45.4516755109495,71.2645735933994,70.8079752217861
102,"Spectrogram 1",1,469.449673559,470.354091559,53.033,249.434,12.3,"3_PwurS_S5","88","85_S01143_20190811_110703",250,"7 (S4A07360)","20190811","1107","3_PwurS_S5",52.7649716999275,71.8802679542375,70.861015770637
9,"Spectrogram 1",1,852.036218779,856.524901599,580,1080.8,24.82,"1_Hfunstart","91","87_S00976_20190811_152126",100,"7 (S4A07360)","20190811","1521","1_Hfunstart",40.9311095294817,57.3675492134262,55.9485418419587
10,"Spectrogram 1",1,867.432931729,868.968338949,176.23,400.637,13.19,"1_Pmor_start","91","87_S00976_20190811_152126",100,"7 (S4A07360)","20190811","1521","1_Pmor_start",38.8942772673458,58.5029183311705,57.5431754054921
11,"Spectrogram 1",1,869.993701289,871.024317089,316.403,606.928,14.82,"1_Pmor_P1","91","87_S00976_20190811_152126",100,"7 (S4A07360)","20190811","1521","1_Pmor_P1",31.9746034635223,57.2531171300407,56.7667190729556
12,"Spectrogram 1",1,856.569519279,863.366279029,580,1526.5,17.94,"1_Hfuntrill","91","87_S00976_20190811_152126",100,"7 (S4A07360)","20190811","1521","1_Hfuntrill",NA,58.20640507035,58.2152534504806
13,"Spectrogram 1",1,872.268806709,873.042179809,397.556,701.442,23.99,"1_Pmor_P2","91","87_S00976_20190811_152126",100,"7 (S4A07360)","20190811","1521","1_Pmor_P2",43.6158404542586,57.6491187853134,55.724336028228
14,"Spectrogram 1",1,874.395582729,875.377171669,342.254,628.286,22.73,"1_Pmor_P3","91","87_S00976_20190811_152126",100,"7 (S4A07360)","20190811","1521","1_Pmor_P3",29.2255959619444,56.8059313790183,56.4352231028733
15,"Spectrogram 1",1,876.923917869,877.741908649,332.922,676.989,21.28,"1_Pmor_P4","91","87_S00976_20190811_152126",100,"7 (S4A07360)","20190811","1521","1_Pmor_P4",37.9605727634012,58.1044021824926,57.205087387323
16,"Spectrogram 1",1,879.439821669,880.242939889,287.528,605.5,19.27,"1_Pmor_P5","91","87_S00976_20190811_152126",100,"7 (S4A07360)","20190811","1521","1_Pmor_P5",33.1729604863534,57.8211646593256,57.2970316221566
17,"Spectrogram 1",1,882.235862879,883.098471339,398.054,683.299,22.82,"1_Pmor_P6","91","87_S00976_20190811_152126",100,"7 (S4A07360)","20190811","1521","1_Pmor_P6",28.5937607447045,56.2197732513433,55.851051188947
18,"Spectrogram 1",1,885.039773909,886.155215879,297.567,579.681,19.31,"1_Pmor_P7","91","87_S00976_20190811_152126",100,"7 (S4A07360)","20190811","1521","1_Pmor_P7",30.4649813950036,57.0010957142173,56.5818708235763
19,"Spectrogram 1",1,888.103521189,889.427178999,181.461,373.468,15.87,"1_Pmor_P8","91","87_S00976_20190811_152126",100,"7 (S4A07360)","20190811","1521","1_Pmor_P8",22.9554793943345,57.6660130711004,57.5048331682784
